,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
3169,B001UE7D0K,"[5, 5]",5,"This book could easily carry another subtitle: How to Train Your Brain! According to the author there's a simple way to do that: Mind Mapping.If someone ever told me that there was a way for me to start reading faster than I already do, I'd say that he was crazy. And if I'd never read this book I'd insist he was. However in the book at hand I've discovered a simple example, which I'll call for the purposes of this review 'Reading by the Dot,' that left me speechless. Thanks to it I did not only read a paragraph in great speed, but I've also memorized almost every word of it.It is widely known that every person uses only a limited amount of his mind's capabilities. This book offers the reader a chance to enhance his reading and learning experiences, and improve his memory as well.As we read in the introduction: ""A Mind Map is a diagram you create to organize your thoughts. In conventional note-taking, you write information down line by line or perhaps column by column. Mind Mapping differs from such note-taking in that you present the information more in the form of a diagram.""And how does that help me? one would ask. Well, for starters, I'd answer, it helps with your memory since it is easier to remember images than words. Visualization is the key word here. Kids, just as much as the adults, do not have many difficulties in remembering images but when it comes to words it's a different story.One of the examples that the author uses to prove his point is the diagrams he uses to create an overview of the popular novel To Kill a Mockingbird. Through these diagrams we follow the book from point one all the way to the end, taking a good look at the characters and their interactions, and thus get a brief yet detailed view of the story. ""One idea is interconnected with many other ideas,"" we read, and, as we well know, one person is interconnected with many other persons, which helps prove the point.Mind Mapping has many advantages; it balances the brain, simplifies life, helps with creativity, and speeds up the learning processes. It also has some disadvantages though since it asks of you to change your habits, to spend time to get to know how it works, and maybe creates some minor problems when it comes to speaking since language is an auditory process. The former though overrule the latter, since learning how to operate with Mind Maps can help you change your life for the better in many ways.""...essentially, there's no limit to how vast your Mind Map can become. A subtopic in the first Mind Map you create may become the central idea in the next one you draw. Each subtopic in a map is in effect a center of another map. This is the beauty of the technique--relationships may go on as extensively as they exist in your mind."" Now, how interesting is that!To be honest before reading this book I knew next to nothing about how Mind Mapping works. I've read things about it here and there, but I'd never thought to give it a try. Well, all that has changed. I now find this subject as intriguing as they come. As someone who reads dozens of books every year, and always wishes to read even more, I believe that adopting the technique of Mind Mapping will help me achieve my goals. I think that if I should come to master it the results could be, if nothing else, highly satisfying.Mind Mapping can help one in many walks of life: from organizing vacations to creating business plans, from generating presentations to solving everyday problems, and the list goes on and on.A lot of people say that everything is in our head; the book at hand proves them right. And then it highlights the way one has to follow to reach his own high point, to widen his horizons.If you'd ask me to put this book in a category I wouldn't know which one to choose. Is it a self-help manual? In a way it is, but it's much more than that. To use a metaphor I'd say that this is a guide of how to use the GPS of your brain to find the destinations you desperately seek, and need.","12 4, 2012",A31R6P1KDBJQDV,Lakis Fourouklas,How to train your brain,1354579200
3170,B001UE7D0K,"[0, 0]",5,"Mind mapping is a very valuable process if you know how to use it. I tried and gave up until I came across this book. This is a useful guide for everyone from students to professionals. It broke things down, was easy to understand, and offered interesting insights not just about mind mapping, but other learning disciplines as well.At the start of the book, mind-mapping is described as being much like our minds making connections. It's the linking of these ideas and the visual aspect of it that led to the process. The process of mind mapping is a bit more involved than regular note-taking, but can be used for a number of projects and as a writer, I'm looking forward to applying what I've learned. Within a few pages, I was already planning to pitch mind mapping as a project management process for my office and now we are working on one using the techniques learned here.Interestingly, the book touched briefly on other techniques to enhance learning such as speed reading. You'd think speed reading is a digression from mind mapping, however, for me, it actually enhanced the concept. The speed reading technique shown works in line with the theory behind mind maps and how our mind process sight quicker than other forms of data.I also realized th at the reasons I gave up mind mapping before was because I didn't practice. Like everything, practice does make perfect and now that I'm feeling more encouraged to try it again, I've been mind-mapping a list of everything I'd like to organize. It's a different thought process I'll admit, but it is worth it to try.","07 25, 2013",A3HPRFI2RUNPHJ,LisaS.,Visually Stimulating note-taking,1374710400
3171,B001UE7D0K,"[18, 20]",5,"As someone big on self improvement, I thought this book would be incredibly useful, particularly with its subtitle of ""quicker notes, better memory, and improved learning."" Who doesn't want that?The idea of mind mapping is that it helps you organise ideas. So instead of taking notes line by line, the idea is to place the central theme or keyword in the middle of the page and add more keywords surrounding it, with lines drawn between them to represent their relationships.According to this book (and now I know, it definitely makes sense!), mind mapping makes you more effective because this method is more compatible with the brain. This is because it matches how the brain functions biologically. Mind mapping also engages both halves of your brain at once, making you much more efficient and effective.A key poi nt, and one very important to me personally is that mind mapping is supposed to enhance creativity. As a writer, there are few skills which are more important! I imagine many writers would find mind mapping a very useful way of planning out their work, linking together various ideas, characters and plot points.As the book says, it'll be difficult to break my habit of making linear notes and the mind mapping will take practice. I've only really covered how I personally will find mind mapping useful, but the book covers a wide variety of ways in which it helps people, for example; note taking, brainstorming, collaborative writing, problem resolution and more.So if you're looking for a way to make your planning and note-taking go more smoothly and effectively, then this book is ideal.","03 4, 2011",A2L3ZY42HQY5FL,Lucy Felthouse,An excellent resource,1299196800
3172,B001UE7D0K,"[0, 0]",5,"I recently learned basic mind mapping. It peaked my interest and I selected this book to learn more.I feel I made a great choice. The author not only provides step by step mind map creation but the thought processes you can use to make the maps. Unlike other How To books you will not feel like you have to follow specific steps or you'll be lost, this book shows you how flexible mind mapping is so that you can just get started without worry.There are several types of maps covered from taking notes when studying to planning a vacation. I will be referring back to this book often. It is a great resource.In addition to the above, there is a quick but useful overview of how to speed read.The author states that he was going to write as more advanced, follow up book but found that someone had already done so. He provides a link to this other book as well as links to other resources.","07 7, 2014",A3H4UYE4IFN81P,mbeth128,Very good intro to mind mapping,1404691200
3173,B001UE7D0K,"[3, 3]",5,"Thoroughly interesting and informative, a `Mind Map' is basically a diagram that you create which organises your thoughts on one page. This book takes you through step by step processes to create your own and shows you every day applications for them.Allow me to quote from the first paragraph from the book - ""We live in the information age, which means that our problem is less one of obtaining information and more one of retaining and organising all the quantities of information that we are required to ingest-both during our studies and afterwards.""This is so true of my life. I feel that my brain is so cluttered with so many muddled thoughts that I can't easily access things I need and am left feeling confused and disorganised. Mind Maps is a tool that will enable me to use both sides of my brain rather than one; thus enabling my brain to perform 5-10 times more effectively. Show me a person who doesn't want that in their life! It simplifies complicated information by breaking it down into a diagram that delivers the information in a quick glance `map' rather than long laborious lists which are hard to digest.I can see that it would have great uses for students, writers or anyone giving a presentation. I personally am non academic and live on a homestead farm; for me in everyday life I can see several uses for planning my garden and renovation projects and to solve problems that crop up therein. I can also see it would be beneficial to estimate a timescale to these events. At the moment I seem to have list upon list of countless tasks that now seem insurmountable. I plan to sit down with a large sheet of paper and create my own Mind Map this very evening.The book also includes access to free software. One is web-based, so with a quick click of a link, I was able to start using it right away. The other options are nice as well, though you have to download and install them on your computer. Since they are all free, they pay for the book several times over.Many thanks for such a helpful read!","04 25, 2013",AQHXSECI9CO0J,Mel Barber,Really helpful for everyday life.,1366848000
3174,B001UE7D0K,"[0, 5]",2,buy a speed reading book by Evelyn Woods and your better off.the author does not deliver what he promises--o else I missed the boat.I still find it interesting--but i would not buy it.,"12 24, 2012",A2BQ0OUVA8B3UN,MIGUEL SERRANO,mind maps,1356307200
3175,B001UE7D0K,"[1, 1]",5,"Of the three or four short books that I have read on the subject of mind maps, this one has been the best. After an overview of the history and development of mind maps, it gives guidance on what they can be used for, and then examples of how to create them for different uses. I found it quite informative for being a short book on the subject.","05 29, 2013",A3PFL0HNWI6KKJ,Pencilist,great book,1369785600
3176,B001UE7D0K,"[1, 1]",5,"Excellent book, providing a grounding in the. subject, with good illustrations on the use of mind mapping. Well worth five stars. Good work.","02 21, 2014",A8MAGS2YLSQ9U,Peter Jones,"Mind Maps: Quicker Notes, ....",1392940800
3177,B001UE7D0K,"[1, 2]",3,"This book would be good for a person who has no working knowledge of mind maps.  It was rather basic.  As a person with some background knowledge, I didn't find it to be personally helpful.  If you are new to mind maps, though, give this book a try.","07 19, 2013",A2W30AJBD37KLB,reader78,just the basics,1374192000
3178,B001UFP4UU,"[0, 0]",4,"Joseph Boyden seems incapable of telling a narrative story from start to finish; rather he jumps around from the present to various points in the past moving his point of view from person to person. Makes for challenging reading. If you're up for the challenge he tells a cracking good story. After working on this book for half a decade it finally clicked last night. Set in Moosonee and various points south it is filled with the usual references to alcohol abuse, residential schools, and living off the land.  If you hadn't guessed his subjects are Anishinabe and no attempt is made to varnish the hardships, pride, and challenges of their lives. The profanity somehow doesn't seem jarring in this context but be ware that it is there.","08 3, 2013",A8E1J9IDU18V9,Garth R. Mailman,Worth the Effort,1375488000
3179,B001UFP4UU,"[2, 3]",4,"In Moose Factory, Ontario, Cree Indian Will Bird lies comatose in the hospital after a beating.  While he ""dreams"" of his life as a bush pilot amongst other things, his niece Annie , a hunter, has come home after an eight-month search for her runaway sister Suzanne who has become a popular model in Manhattan, to be at her uncle's side.  Annie knows she has more in common with her uncle as a proficient hunter than she does with her younger ""urbanized party going sibling who is connected to the ruthless Netmakers drug smugglers.Will struggles for his life through his memories while Annie struggles to move past her efforts to connect with Suzanne.  Annie's boyfriend semi-hermit Gordon helps in his way.  However the brave female hunter reconsiders her walking away from New York as she ponders hunting two-legged animals to rescue her sister and provide homage to dying Will who also has a nefarious link to the Netmakers.This deep family drama contains two powerful contrasting story lines that ultimately converge.  The cast is fully developed with the three Birds as the key players who come across as genuine; while the support casts enhances understanding of their personalities or the locale of Ontario or Manhattan.  Although the probability of the ending occurring would have the odds of the Detroit Lions winning the next Superbowl, fans will relish the rustic stories of Will and Annie and to a lesser degree Suzanne in the city.Harriet Klausner","04 12, 2009",AFVQZQ8PW0L,Harriet Klausner,deep family drama,1239494400
3180,B001UFP4UU,"[0, 0]",3,After reading the Orenda..I found this one a little slow...and did not find it realistic.  However I did enjoy the author's style.,"06 16, 2014",A1LX0F4WB8P1ND,lklowe,"this book did not feel realistic to me, although I really enjoy the author's style",1402876800
3181,B001UFP4UU,"[1, 1]",5,"This book is a deserving winner of the prestigious Giller prize in 2008.  I've been wanting to read it for some time, but wanted to read Boyden's first book ""Three Day Road"" first.  As good as that book was, this one is even better.  But it was good to read Three Day Road first as it is a precursor to this one and helped me understand the characters a bit more.  Like Three Day Road, this book is so difficult to read in some ways because you keep waiting for the terrible, cataclysmic thing to happen.  And even though you know it's going to happen, it doesn't make it any less terrible when it does.  This book is also similar to Three Day Road as it told from the viewpoints of two different people.  Both Will and his young niece Annie have terrible stories to tell and each heals through the sharing of them.  I highly recommend this book, but I would suggest that you read Three Day Road first.  You will feel richer from the experience of enjoying superlative story telling.  Both books will take you up and out of your everyday life and into a magical world that seems so very real while you are there reading about it.","10 24, 2010",A1N1YEMTI9DJ86,"S. Schwartz ""romonko""",Best book I've read so far this year,1287878400
3182,B001UFP4UU,"[2, 3]",3,"The novel is a follow up to Mr. Boyden's award winning novel ""Three Days Road"", recounting the histories and lives of two fictional James Bay Cree families (The Birds and the Whiskeyjacks).This latest novel centers on Will Bird, son of Xavier Bird, the heroic soldier we were introduced to previously. The story comes to live through two intertwined monologues. We follow Will's thoughts while he recovers from a serious plane crash, a near death encounter that has left him comatose in a hospital bed. Will is an engaging storyteller, a bush pilot by trade and a charming alcoholic by fate with many tales of adventure to tell, some a hoot and some distressful to hear. Alternate chapters are narrated by his niece Annie Bird while she sits in vigil by his bedside trying to stimulate him back to the living. She uses the time to recount her adventures in Toronto, Montreal and New York while in search of her lost sister Suzanne.These flashbacks create short stories in their lives, each one a glimpse into the desolate forests that surround James Bay and the all too similar affect the underground fashion world can have on someone not accustom to the rat race of the big cities. Each layer reveals secrets of violence, incompetence, kindness, love and compassion.The novel is hard to get into at first, the story launches quickly into two narratives, each one hard to decipher which character is talking and how the bits of information fit together. I gradually immersed myself into the tale and once settle, let the story run its course. I was drawn in by the vivid description of Canada's vast wilderness and its inhabitants who call it home, the Cree. It was an eye opener realizing the challenges and hardship native people face in big cities where there is a multitude of cultures all trying to survive. The characterization is powerful and the players come across as genuine and loveable. Although the pacing is very slow and the reading is tedious at times, in retrospect I enjoyed the refreshing and informative look into another way of life..","04 16, 2011",AYYIRXRLL0FZF,"Toni Osborne ""The Way I See It""",Hard to get into,1302912000
3183,B001UFP5PO,"[0, 0]",5,"an excellent read with hockey, romance and mystery, what more could a girl want. I loved Brody's cocky confident attitude. definitely a book worth reading.","06 14, 2014",A1IAHQ84W474Y3,"BOOKWORM34 ""BOOKWORM""",Excellent,1402704000
3184,B001UFP5PO,"[0, 0]",4,characters strong... plot entertaining...love scenes hot and varied w/o too much kinkiness. well worth the money!,"06 17, 2010",A2TZDW14PLBJ4T,D. K. Kortz,good read!,1276732800
3185,B001UFP5PO,"[0, 0]",4,"This was a fun sport themed story.  Hayden is the daughter of a hockey team owner.  She wants nothing to do with the sport that has taken so much of her dad's time.  She is just in town to support her dad while he goes through a rough patch.  Hayden has been in a relationship that seems to just be lukewarm.  Her best friend encourages her to branch out before she settles down.Enter Brody Croft who has the reputation of being player.  He is tired of playing the field though and is looking for that woman that he can have the whole package with.  When Hayden spots Brody sparks fly.  When she finds out he is a hockey player, well it is almost all over before it even begins.This was a fun story that left me wanting more.  That is one of the best recommendations I can give a book, one that makes you want to buy more.","03 10, 2014",A3I5TH6GGG2A9I,Ivory,Wanted more,1394409600
3186,B001UFP5PO,"[2, 2]",4,"Body Check turned out to be a pretty good book.  Hayden decides to do something out of the ordinary for herself and ends up picking a man up in a bar.  Brody takes her up on her offer to have a one night stand and the two of them end up back at her place.  Sex between them is amazing, but Hayden isn't looking to have a long-term relationship and things get even more confusing for her since she and her boyfriend have put their relationship on hold and she's unsure on what to do about anything regarding men.  Brody on the other hand is looking for someone to settle down with and thinks Hayden might be right for him.Besides the love story in the book, there's a mystery as to whether or not Hayden's father bribed the players on his hockey team to lose some games.  One of his players is Brody.Overall it was a good story with a lot of twist, ups and downs, and sex.","02 2, 2011",A1DX8P31MBC2PE,JJ,Good book,1296604800
3187,B001UFP5PO,"[0, 0]",5,"Body Check by Elle Kennedy is a sports themed romance. It is currently hockey season so I was looking for a good hockey themed romance and this one was exactly what I was looking for. In Body Check, good girl scholar Hayden Houston is in Chicago visiting her father. For various reasons she decides to have a one night stand and picks up hockey star Brody Croft at a bar. He is personally not looking for one night stands anymore but he has instant chemistry with Hayden and takes her up on her offer. What then follows is a great romance with a bit of hockey, a bit of drama, and some really great characters. Definitely recommend","10 25, 2013",A1XA4BJ23AVBT7,J. Sapa,Body Check,1382659200
3188,B001UFP5PO,"[0, 0]",4,"This was a great sport romance. Lots of hot, steamy sex. Loved the story line. From the way the characters met, to the hockey scandal. This author did a wonderful job.","02 21, 2013",A3CMSC7HZMYCC2,"Kris J. ""busy bee""",Fantastic hockey story,1361404800
3189,B001UFP5PO,"[0, 0]",4,"I loved Brody and Hayden's story. It was passionate, funny and dramatic. The storyline was great. A well written story is something that is important to me. And this story was very well written. When Hayden approached Brody I'm sure she had no idea what she was getting into. I loved the part when they found out exactly who each other were. I also loved the bridge jokes. It kept me laughing. Who says you can't have it all, A loving man who is also a hottie and a bad boy.This is most definitely in my re-read pile.","08 1, 2011",A2OGI3IIY0NJNK,"K. Ross ""BookLover""",I think I'm an Hockey fan now!!!!,1312156800
3190,B001UFP5PO,"[0, 0]",4,"Hayden Houston is visiting Chicago where her father owns the Chicago Warriors hockey team. Hayden is a junior art history professor at Berkley. Hockey is not something that Hayden likes very much, it has taken the attention of her father away from her. Ever since he became the Warriors owner they have drifted apart, Presley Hayden has less time for his daughter. To make matters worse her boyfriend Doug, wants to take things slow, too slow for Hayden. So they are on a break. Her friend Darcey suggests that Hayden should pick up a guy from the bar and take him back to her hotel for a night of hot sex. This is not something that Hayden has ever done, but on a dare from Darcey she approaches a hot guy playing billiards. Brody Croft is immediately taken with the sexy brunette with green eyes, who challenges him to a game of billiards. He is even more surprised when she invites him back to her hotel suite.Brody wants more than one night with Hayden, but she is determined that one night is all he is getting. But Brody is used to getting his own way. What Hayden dosent know is that Brody is one of the star players on her father's team, and a hockey player is the last person Hayden would want to get involved with.First read by this author, and what a pleasant surprise this was. A hot and sexy read, with likeable characters. Plus a good story, there is suspicion of players on the team being bribed. Her father is getting divorced from his wife who happens to be only two years older than Hayden. With all the trouble surrounding the team, can Brody and Hayden really make things work between them.A very good read recommended.","08 1, 2012",A3U41P3MHAEXYU,"L. Sims ""Linda""",WHAT A SEXY ROMANCE,1343779200
3191,B001UFP5PO,"[0, 0]",4,"I enjoy sports-themed stories and this one did not disappoint.  The heroine was a bit much when it came to creating drama, but the hero was definitely swoon-worthy.  This story has a fairly decent mix of light-heart humor, some depth, some sizzle, and not too much distraction to where the story was going.  Definitely something to consider if you are looking for a light read.","12 25, 2013",A36LY2E0JHCHDN,NancyW,Steamy enough to melt some ice....,1387929600
3192,B001UFP5PO,"[3, 3]",5,"Warning to all ladies who'll read this book: you'll fall in love with Brody.  He's sensitive, not a jerk like so many harlequin leading men, and still curls your toes.  This book was so much more than what I expected, I was incredibly surprised.  There was intrigue, family drama, humour, and lots of depth in the development of the characters in book.  There were no clear good and bad guys, just shades of grey that make the book really interesting.  Great Read!","10 30, 2011",ACXZ3Y00FUYIR,romance reader 1326,WARNING: Sexy Sensitive Male,1319932800
3193,B001UHMTRO,"[1, 1]",3,I didn't mind it.......if your looking for something quick and painless. It's okay kind of predictable but some how still sucks you in for the ending.,"09 17, 2013",A3I1MWWZA18ZUX,Christina,Nice quick read,1379376000
3194,B001UHMTRO,"[1, 1]",3,I was disappointed in this book.  It was not as fast paced as I generally like my romance novels and there wasn't enough meat to the story.,"07 30, 2013",AZJHCKCKWJ653,Dawn A.,Okay book.,1375142400
3195,B001UHMTRO,"[1, 1]",5,"Oh, how I loved this story (!) about a cowboy (Judd) and a veterinarian (Mandy), who at first appeared to have nothing in common except a rocky past and being neighbors.  But being neighbors brought them together often in fun, mutual problem solving, and love.  I recognized many of the relationships and family situations in this story as having occurred in my own life.  This author's depth of understanding of these relationships and situations and the resolutions to the problems that crop up in families is astounding.  I find myself nodding my head as I read her stories, smiling at some of the scenes in the story, and feeling sad with some of the others...but always feeling as if I know the characters myself, intimately.  Ms. Scarbrough is a wonderful writer. Now I'm going to read the rest of her Kentucky Reunion series!","10 13, 2013",A1Y3L3QLTJ8HN4,Janice Hougland,Love This Kentucky Reunion Series!,1381622400
3196,B001UHMTRO,"[3, 3]",5,"Judd Romeo had one goal in life, and that was to win the professional bull riding world title.  No one - other than his mother - understood his passion for the sport; but now she was gone and Judd was left with settling her Kentucky estate months before the world competition.  What Judd wasn't expecting to deal with upon his return to his mother's home, was the feelings he still carried deep inside his heart for Mandy Sullivan, a love that he hadn't seen since their high school breakup.  Now, that he was older and wiser, will Judd allow Mandy to slip through his fingers a second time without a fight?Mandy Sullivan refused to associate with risk-takers because her father was one before it finally caused the death of him and her mother.  That's why she broke up with Judd Romeo on their Senior Prom night, and the main reason that she was raising her niece after her sister left her newborn daughter in order to become a Hollywood star.  So, why after all these years did Mandy still want Judd, especially now when he was a skilled bull rider - but how could she not support an emotionally wounded man that had recently lost his beloved mother?  And, it didn't help matters when her sister reappeared after an eight year hiatus wanting to reclaim her daughter - a child that Mandy considered her own.  Mandy's world was falling apart.  Will she welcome Judd's love and support?Kentucky Cowboy was a wonderful, heartfelt western romance that I really enjoyed reading.  It was a classic tale about tragedy, despair, love and second chances.  Judd was my type of cowboy - he was very tough when needed to be, compassionate and downright gorgeous.  There was no woman who could resist his alluring southern charm, not even Mandy. No matter how hard she tried to fight it, the desire was still strong between them.  The plot moved at an excellent pace while showing the difficult process of rediscovery and forgiveness.  Readers, you can't go wrong with Kentucky Cowboy!NikitaReviewed for Joyfully Reviewed","05 7, 2010",A320TMDV6KCFU,MNix,Kentucky Cowboy,1273190400
3197,B001UHMTRO,"[0, 0]",5,"From beginning to end this was a fantastic book!  It had a bit of history, family values, empathy, and lots of love in it!  I don't think that there wasn't a minute while reading this book that I didn't feel happy, frustration, a bit of anger and in the end just good old fashioned the boy got the girl!  It was quite a read!","04 27, 2013",AVKBDX9KGIQB2,Rebecca L. Homan,Good healthy and happy book,1367020800
3198,B001UHMTRO,"[0, 0]",3,"I started out this series so looking forward to learning more about KY horse country.  Very disappointing.  Have learned my lesson, I won't purchase a whole series until I read the first 2 books.  Never written a disappointing review before, sorry to the author.","06 20, 2013",A190TL2FGHG0DF,shenandoahgal,Had such great hopes for this series,1371686400
3199,B001ULBOTO,"[1, 1]",5,"what a great story, Grace Livingston Hill is my heroine. I love the simple, clean story-line. As I read Ms. Livingston's books I think of all the women over the years that have also enjoyed her books. She was so cool!!!!","05 15, 2013",A2KO1NQZKFOF6L,Amazon Customer,I love this Trilogy,1368576000
3200,B001ULBOTO,"[1, 2]",5,"This was my first Grace Livingston Hill book and it is the one that sparked my interest in GLH books to begin with! Well written, the mean characters are truly mean and the good truly good, some of the scenarios had me laughing and cheering throughout. This is a must-read (I didn't read the other books in the Schuyler series until afterward, so if you wanted you can start with Marcia Schuyler and then read Phoebe Dean, but each book in the Schuyler series could be read as a standalone)","03 11, 2014",A1GQ96G63ZEIJ0,Amazon Customer,My favorite out of all the Grace Livingston Hill books!,1394496000
3201,B001ULBOTO,"[1, 1]",3,"While Phoebe Deane was a pretty decent read, the typos really took away from the experience and sometimes the author dragged out descriptions of nature, that just weren't necessary.  The book also starts off, kind of slow.  But it picks up a couple of chapters in and it gets really good about 2/3 into the book.  If I could have given this book a 3.5, I would have.The characters were a tad bit ""off-centered"" to me.  Phoebe has the patience of JOB, is a hard worker, loves to read/learn and is quite naive; her brother is a kind man, with intelegent interests, but referred to as mentally slow (later in story) and his wife is a BITTER woman.  Miranda is apparently from the wrong side of the bed and raised by her grandmother (a lady), yet her dialect is that of a slave or lower class and quite hard to follow.  I found myself having to re-read lines repeatedly to understand what she was saying.If you can look past these things, the story itself (to me) was a good one.  My version of the book was free.","09 9, 2013",A1V0ZOJF2LLWDA,"Amazon Customer ""Live, Love, Laugh""",I'd give it a 3.5,1378684800
3202,B001ULBOTO,"[1, 1]",5,"From beginning to end, I could not put it down. It has all the elements that make a great story and that it was written prior to 1923 makes it even more gentle and sweet.","07 4, 2013",A3D3I6WX5QN8MH,"Amazon Customer ""Rox""",What a wonderful story!,1372896000
3203,B001ULBOTO,"[1, 1]",5,This is a great period story! 1835 was turbulent for Texas and the beginnings of the debate over slavery. Once again the characters are exciting and comical. We love Miranda!.and all the others. #2 in the trilogy,"06 20, 2013",AMGUITPJR0K03,Anita McConnell,Historical story with lots of action,1371686400
3204,B001ULBOTO,"[1, 1]",4,I enjoy reading books that were written long ago but forecast current genres. This book was old fashioned but fun to read. I'd get more by this author.,"02 16, 2014",AUMKJWHUCNI69,"Ann ""Life is joy""",Period piece,1392508800
3205,B001ULBOTO,"[1, 1]",5,"Everyone should have a Miranda in their lives.  This story was so much fun, and the more I read, the harder it became to put down.  Talk about good and evil being clearly defined . . .","07 10, 2013",A2A701LFVAEMRM,Applesmom1952@aol,What a hoot of a story,1373414400
3206,B001ULBOTO,"[10, 11]",5,I read this book several months ago and forgot to review it then. I have read about ten different books similar to this one since then. I dont think I will ever read one any better than Phoebe Deane. I wish I could be as sweet and brave and caring as she is.,"02 11, 2013",A1Q5CHCICJZYFN,bebekey,"I love you, Phoebe Deane",1360540800
3207,B001ULBOTO,"[5, 6]",5,"The story is interesting from a historical perspective as well as Bing a sweet, innocent Christian romance. I enjoyed reading it.","05 19, 2013",AJNJVPFLH8JS9,belinger,Charming,1368921600
3208,B001ULBOTO,"[1, 1]",5,"I had forgotten how much I enjoyed reading books by Grace Livingston Hill. I read this one first and it stood alone very well. I read the first book next, and am now reading the third in the series. The reader does have to &#34;self edit&#34; a bit due to the fact that the book was scanned with many resulting errors in transcription.Hiram was a villain who was easy to hate, as were Phoebe's jealous sister-in-law and niece. Phoebe was easy to love. She was incredibly strong when faced with much travail.I am giving the book 5 stars in spite of the transcription errors. It is that good. Besides, I need to get back to &#34;Miranda&#34;, the 3rd book in this trilogy. I highly recommend all Grace Livingston Hill books.","01 22, 2014",AX71B64OH98G6,Bluebonnet,I love all Grace Livingston Hill books. This second book in the trilogy is a wonderful read. I highly recommend all three.,1390348800
3209,B001ULBOTO,"[1, 1]",4,What a difference life was when this book was written.  The author gives such great details of the events then,"06 12, 2014",ABS9V5VTL73RP,Brbb,Phoebe Deane,1402531200
3210,B001ULBOTO,"[1, 1]",4,"I love reading these old bits of literature.  Amazingly, the story survives without graphic sex, cell phones or designer shoes. There is still drama, love and intrigue and betrayal...better than the soap operas!I will caution the reader, these books were transcribed by volunteers and there are many typos in this particular one.","05 27, 2014",A3BNFWL5MVD57S,Cece Brune,"Sometimes, nice people win!",1401148800
3211,B001ULBOTO,"[1, 1]",2,"I will acknowledge that I haven't read a lot of Grace L. Hill's books.  First there were lots of typos as others have commented.  Unlike her other books, this one has very little Christian message in it.  I thought the evil characters: her sister-in-law and the neighbor suitor were too evil to be believable.  I started skimming it so I could get through it.","03 17, 2014",A15N02RNGJZJNO,cozykat,I found this one NOT like her other books that I have read,1395014400
3212,B001ULBOTO,"[3, 3]",5,"This book had more unusual circumstances and there were characters you really really liked and those you thoroughly didn't.  The endurance of Phoebe doing what was right, but accused otherwise is just one example of what we sometimes go through.  It encourages you with how her situation is dealt with for your own life.  Love Grace Livingston Hill books.","10 14, 2013",A3797C19C6RU0V,Debi Shady-Dahl,"Lots of turns and different situations, enjoyed it thoroughly.",1381708800
3213,B001ULBOTO,"[1, 1]",5,Any one who likes Grace Livingston Hill's books will truly enjoy this tale of love and difficulties faced to find happiness.,"03 13, 2013",AW8OJ4QOJO2G5,DH,Excellent reading experience!,1363132800
3214,B001ULBOTO,"[1, 1]",1,"Misspellings and poor editing prevented me from finishing this book.  I wanted to read it. The positive reviews led me to believe it would be an interesting book, instead it dragged on and on.","05 31, 2014",A3LUT1TQX0CU0R,Editbabe,Tedious,1401494400
3215,B001ULBOTO,"[5, 6]",4,"This doesn't appear to be a scan; if it is, it's a good one, better than the blurb suggests.  The main real fault I found was the poor Spafford child's name, variously given as Rose, Eose, Bose, Hose... though there were other slight, similar errors, but not as consistent.This is a sweet, old-fashioned, rather typical GLH story, with the unfortunate heroine, the honourable hero, the nasty villian, but perhaps more than usual 'gray area' characters, not so much evil as misguided.  There is some reference to the movement to abolish slavery; it might have been good if that were more developed, but it was an interesting sideline anyway.If you like GLH books, you'll like this one too.","03 15, 2013",A1CNB97E67ECO3,EllenB,A decent sequel to Marcia Schuyler,1363305600
3216,B001ULBOTO,"[3, 4]",1,Nice story thoroughly spoiled by mis-spelling and poor editing.  It was a an effort to get through every page.  Real shame,"01 18, 2014",A2145U91X7BLS,fran,Phoebe Deane,1390003200
3217,B001ULBOTO,"[1, 1]",5,"Grace Livingston Hill 's writings are classics. Her stories are entertaining and full of morality, purity, and integrity. It's refreshing to read books that can be passed on from mother to teenage daughter.","03 28, 2014",A21W63G4KSAF9V,Kimberly A Laird,Phones Deane,1395964800
3218,B001ULBOTO,"[1, 1]",5,"This is a neat story. It has everything, a delicate heroine, a brave and honorable hero, a sneaky villain, a wicked family member, good friends, evil plots and rescues! Nicely paced too! Oh, and let's not forget the loveable, stalwart friend and comic relief, Miranda!","09 15, 2013",A2QW0UJXQPPQ8N,Kimmieb2u,"Phoebe Dean is sweet, but Miranda is hilarious!",1379203200
3219,B001ULBOTO,"[1, 1]",4,"I really liked this book. The characters were well-developed and the story believable. It kept me wanting to know what was going to happen next. There's a lot of sadness in Phoebe's life, and it doesn't look to get much better until a stranger offers his friendship. The characters are much like I would imagine they would be in the time period in which the story is set. I had to remind myself a few times that this story was written when women had few rights and were at the mercy of the men in their lives, as well as their surroundings. It was extremely rare for a woman to be able to live a self-supporting, independent life in those days, and I would imagine many had few or no close friends. This book made me want to reach into the story and clobber the bad guy, rescue the girl, and chastise the ignorant family members. I recommend it to those who like a clean romance that's not too mushy and a story with substance.","01 18, 2014",A1KDOYOUWEUNKD,Linda D,Great story,1390003200
